LandmarkID,Name,Functn,Structure,EditBy,EditDate,Latitude,Longitude
7000404,Barton Heights Cemeteries,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",rosewl,7/3/2007 17:20,37.55801258,-77.43242804
7000413,Holy Cross Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",rosewl,7/3/2007 16:58,37.55904504,-77.42760354
7000107,Dove Street Playground,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,rosewl,7/3/2007 16:47,37.56258207,-77.42856448
7000631,Hebrew Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",rosewl,7/3/2007 16:06,37.55193256,-77.42973541
7000371,Shockoe Hill Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",rosewl,7/3/2007 15:52,37.55150634,-77.43207284
7000629,Saint Luke Building,"6800: Associations, nonprofit organizations, etc",2100: Office or bank building,rosewl,7/3/2007 15:30,37.55109589,-77.43690464
7000569,Leigh Street Armory,1000: Residence or accommodation functions,7500: Armory building,rosewl,7/3/2007 15:17,37.55000004,-77.44141871
7000571,Bojangles Statue,"5000: Arts, entertainment, and recreation","6950: Fountain, sculpture, etc",rosewl,7/3/2007 15:15,37.54933742,-77.4403651
7000572,Sixth Mount Zion Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,7/3/2007 15:00,37.55042632,-77.4383757
7000567,Richmond Redevelopment and Housing Authority,6500: Health and human services,2100: Office or bank building,rosewl,7/2/2007 17:18,37.55233644,-77.44069601
7000733,Calhoun Pool,"5300: Amusement, sports, or recreation establishment",6983: Pools and supporting maintenance or bathroom facilities,rosewl,7/2/2007 17:14,37.55390566,-77.44043758
7000607,Frederic A Fay Towers,1200: Housing services for the elderly,1200: Multifamily structures,rosewl,7/2/2007 17:09,37.55324743,-77.43368993
7000606,Gilpin Court Public Housing Development,1000: Residence or accommodation functions,1200: Multifamily structures,rosewl,7/2/2007 16:55,37.55218872,-77.43733017
7000599,Fairfield Court Management Office,"2300: Real estate, and rental and leasing",2100: Office or bank building,rosewl,7/2/2007 16:46,37.54999123,-77.40273512
7000321,Creighton Court Public Housing Development,1000: Residence or accommodation functions,1200: Multifamily structures,rosewl,7/2/2007 15:57,37.54452457,-77.3986854
7000610,Afton Ave Public Housing Development,1000: Residence or accommodation functions,1200: Multifamily structures,rosewl,7/2/2007 15:52,37.49293207,-77.43974409
7000008,Shalom Baptist Fellowship Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,7/2/2007 15:50,37.50366207,-77.43673084
7000010,Hillside Court Public Housing Development,1000: Residence or accommodation functions,1200: Multifamily structures,rosewl,7/2/2007 15:43,37.50381073,-77.43420751
7000627,Fairfield Court Public Housing Development,1000: Residence or accommodation functions,1200: Multifamily structures,rosewl,7/2/2007 15:38,37.54999123,-77.40273512
7000370,Armstrong High School,6123: Senior,4210: Grade school,rosewl,7/2/2007 14:54,37.55212122,-77.40405653
7000032,WXGI 950 AM,4231: Radio and television broadcasting,"6510: Radio, TV, or wireless transmitter",rosewl,7/2/2007 14:45,37.51434496,-77.50757766
7000556,Fine Arts Building,6130: Colleges and Universities,4220: College or university facility,rosewl,7/2/2007 14:31,37.55100839,-77.45052666
7000825,Monroe Park Campus Bookstore,2000: General sales or services,5200: Automobile parking facilities,rosewl,7/2/2007 14:30,37.55073208,-77.45097098
7000120,Belle Isle Environmental Education Center,5500: Natural and other recreational parks,6910: Kiosks,rosewl,7/2/2007 14:26,37.5298699,-77.45124668
7000549,The Church of the Sacred Heart,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,7/2/2007 14:11,37.52254306,-77.44857868
7000883,VCU Child Development Center,6562: Child day care,4210: Grade school,rosewl,6/15/2007 14:32,37.547389,-77.45630217
7000102,Alice Fitz Playground,"5300: Amusement, sports, or recreation establishment",6980: Other installed recreational or athletic equipment,rosewl,7/2/2007 14:03,37.52311748,-77.44783908
7000656,American Red Cross,6564: Emergency and relief services,2000: Commercial buildings and other specialized structures,rosewl,7/2/2007 13:52,37.53975334,-77.44086946
7000800,BB&T Bank Building,2000: General sales or services,2100: Office or bank building,rosewl,7/2/2007 13:52,37.53822366,-77.43661599
7000801,Virginia Mutual Building,2000: General sales or services,2100: Office or bank building,rosewl,7/2/2007 13:52,37.53834418,-77.43682343
7000811,8th and Main Building,2000: General sales or services,2100: Office or bank building,rosewl,7/2/2007 13:52,37.53877694,-77.43756366
7000275,Capitol Police Headquarters,6420: Police,2100: Office or bank building,rosewl,7/2/2007 13:51,37.54023979,-77.43458374
7000268,Old City Hall,2000: General sales or services,2100: Office or bank building,rosewl,7/2/2007 13:50,37.53973933,-77.43283616
7000748,Governor's Mansion Carriage House,1000: Residence or accommodation functions,1000: Residential buildings,rosewl,7/2/2007 13:50,37.53800198,-77.43255523
7000747,Governor's Mansion Cottage,1000: Residence or accommodation functions,1000: Residential buildings,rosewl,7/2/2007 13:50,37.53818602,-77.43244254
7000240,Governor's Mansion,1000: Residence or accommodation functions,1000: Residential buildings,rosewl,7/2/2007 13:50,37.53843711,-77.43217619
7000236,Old Finance Building,6200: Public administration,2100: Office or bank building,rosewl,7/2/2007 13:49,37.53807415,-77.43305489
7000808,Bank Of America Building,2000: General sales or services,2100: Office or bank building,rosewl,7/2/2007 13:47,37.53658497,-77.43444015
7000721,One James Center,2000: General sales or services,2100: Office or bank building,rosewl,7/2/2007 13:46,37.53660926,-77.43726488
7000725,Omni Hotel,"1300: Hotels, motels, or other accommodation services","1330: Hotels, motels, and tourist courts",rosewl,7/2/2007 13:44,37.53575363,-77.43525696
7000724,Three James Center,2000: General sales or services,2000: Commercial buildings and other specialized structures,rosewl,7/2/2007 13:44,37.53565783,-77.43587954
7000785,James Center Parking Garage,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,7/2/2007 13:44,37.53595919,-77.43638971
7000723,Two James Center,2000: General sales or services,2000: Commercial buildings and other specialized structures,rosewl,7/2/2007 13:44,37.5360977,-77.43573126
7000189,Oak Grove Bellemeade Elementary School,6121: Elementary,4210: Grade school,rosewl,7/2/2007 13:02,37.49629387,-77.4435813
7000909,Stonewall Jackson Professional Center,2000: General sales or services,4210: Grade school,rosewl,7/2/2007 12:50,37.54748603,-77.46048376
7000349,Binford Middle School,6122: Middle,4210: Grade school,rosewl,7/2/2007 12:45,37.54905942,-77.46224069
7000015,Oak Grove Elementary School,6121: Elementary,4210: Grade school,rosewl,7/2/2007 12:23,37.50594763,-77.44201422
7000739,Boys and Girls Club - Southwood Unit,6561: Child and youth services,3800: Other community structures,rosewl,7/2/2007 12:18,37.49385077,-77.48270312
7000014,NBC 12,4231: Radio and television broadcasting,6500: Communication towers,rosewl,7/2/2007 11:10,37.50601401,-77.50290614
7000016,Miles Jerome Jones Elementary School,6121: Elementary,4210: Grade school,rosewl,7/2/2007 10:16,37.5061205,-77.51299193
7000074,Westover Hills Branch Library,4242: Libraries and archives,4300: Library building,rosewl,7/2/2007 9:55,37.522019,-77.48852693
7000226,Hull Street Branch Library,4242: Libraries and archives,4300: Library building,rosewl,7/2/2007 9:44,37.51964927,-77.4457201
7000932,Westminster Canterbury Richmond - Courtyard Apartments,1200: Housing services for the elderly,1300: Other specialized residential structures,rosewl,6/29/2007 16:32,37.59827255,-77.45957011
7000928,Westminster Canterbury Richmond - The Gables Memory Support,1200: Housing services for the elderly,1300: Other specialized residential structures,rosewl,6/29/2007 16:32,37.59915629,-77.4604486
7000931,Westminster Canterbury Richmond - Center For Creative Living,1200: Housing services for the elderly,1300: Other specialized residential structures,rosewl,6/29/2007 16:31,37.59795752,-77.46068787
7000930,Westminster Canterbury Richmond - Avalon Assisted Living,1200: Housing services for the elderly,1300: Other specialized residential structures,rosewl,6/29/2007 16:31,37.59836202,-77.46079361
7000929,Westminster Canterbury Richmond - Child Development Center,6561: Child and youth services,,rosewl,6/29/2007 16:31,37.59878587,-77.46086197
7000927,Westminster Canterbury Richmond - Performing Arts Center,1200: Housing services for the elderly,1300: Other specialized residential structures,rosewl,6/29/2007 16:30,37.59741989,-77.46111592
7000926,Westminster Canterbury Richmond - Pavilion Assisted Living,1200: Housing services for the elderly,1300: Other specialized residential structures,rosewl,6/29/2007 16:30,37.59781639,-77.46143208
7000924,Westminster Canterbury Richmond - Parsons Health Center,1200: Housing services for the elderly,1300: Other specialized residential structures,rosewl,6/29/2007 16:30,37.59813404,-77.46173697
7000923,Westminster Canterbury Richmond - The Tower Apartments,1200: Housing services for the elderly,1300: Other specialized residential structures,rosewl,6/29/2007 16:29,37.59741168,-77.46242735
7000922,Westminster Canterbury Richmond - Aquatic and Fitness Center,1200: Housing services for the elderly,1300: Other specialized residential structures,rosewl,6/29/2007 16:29,37.59782083,-77.463065
7000925,Westminster Canterbury Richmond - The Garden Apartments,1200: Housing services for the elderly,1300: Other specialized residential structures,rosewl,6/29/2007 16:29,37.59776643,-77.4635977
7000921,Mount Olivet Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,6/29/2007 16:02,37.53991159,-77.4106015
7000278,East End Branch Library,4242: Libraries and archives,4300: Library building,rosewl,6/29/2007 15:57,37.53970368,-77.41146591
7000491,West End Branch Library,4242: Libraries and archives,4300: Library building,rosewl,6/29/2007 15:47,37.57757874,-77.51126454
7000381,Belmont Branch Library,4242: Libraries and archives,4300: Library building,rosewl,6/29/2007 15:44,37.55425607,-77.47960076
7000407,Confederate Memorial Chapel,5200: Museums and other special purpose recreational institutions,,rosewl,6/29/2007 12:10,37.55585581,-77.47621707
7000761,Museum of the Confederacy,5200: Museums and other special purpose recreational institutions,"4400: Museum, exhibition, or similar facility",rosewl,6/29/2007 12:10,37.54049584,-77.42951919
7000655,Richmond Ballet,"5110: Theater, dance, or music establishment",3110: Performance theater,rosewl,6/29/2007 12:08,37.53865412,-77.44180594
7000807,The Berkley Hotel,"1300: Hotels, motels, or other accommodation services","1330: Hotels, motels, and tourist courts",rosewl,6/29/2007 12:07,37.53589615,-77.43440709
7000254,Imperial Plaza II,1200: Housing services for the elderly,1200: Multifamily structures,rosewl,6/29/2007 12:06,37.58821941,-77.46766737
7000851,Franklin Terrace,6130: Colleges and Universities,1200: Multifamily structures,rosewl,6/29/2007 12:05,37.54876416,-77.45133149
7000920,First African Baptist Church,6130: Colleges and Universities,"3500: Churches, synagogues, temples, mosques, etc",rosewl,6/29/2007 11:30,37.53851738,-77.42946113
7000180,Virginia Housing Development Authority,6200: Public administration,2100: Office or bank building,rosewl,6/28/2007 20:30,37.53790245,-77.44853876
7000245,Amelia Street School,6125: Alternate education services,4210: Grade school,rosewl,6/28/2007 20:16,37.53901288,-77.47093077
7000917,The Virginia Home,1200: Housing services for the elderly,1200: Multifamily structures,rosewl,6/28/2007 20:05,37.54068684,-77.47174225
7000270,Pine Street Baptist Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,6/28/2007 19:35,37.54030832,-77.45061156
7000173,Mount Calvary Cemetery,6720: Cremation services and cemeteries,"4700: Cemetery, monument, tombstone, or mausoleum",rosewl,6/28/2007 18:21,37.5364649,-77.4634678
7000224,Forest Hill Park Pond,5500: Natural and other recreational parks,,rosewl,6/28/2007 17:34,37.51957751,-77.47204527
7000073,James River Park - Main Section,5500: Natural and other recreational parks,"4400: Museum, exhibition, or similar facility",rosewl,6/28/2007 17:23,37.52560564,-77.47720543
7000464,Children's Hospital,6561: Child and youth services,4110: Hospital building,rosewl,6/28/2007 11:32,37.57086436,-77.45042369
7000830,VCU Police Security Office,6420: Police,2000: Commercial buildings and other specialized structures,rosewl,6/21/2007 8:33,37.55090269,-77.45271241
7000831,VCU Police Administration Office,6130: Colleges and Universities,2000: Commercial buildings and other specialized structures,rosewl,6/21/2007 8:31,37.55096595,-77.45281446
7000908,Catholic Diocese of Richmond Chancery Offices,6600: Religious institutions,1000: Residential buildings,rosewl,6/20/2007 8:21,37.54702605,-77.45225055
7000907,Museum of Virginia Catholic History,5210: Museum,1000: Residential buildings,rosewl,6/20/2007 8:21,37.54703168,-77.45214285
7000906,Office of Catholic Schools,6600: Religious institutions,1000: Residential buildings,rosewl,6/20/2007 8:21,37.54702346,-77.45174024
7000905,Campus and Young Adult Ministry,6600: Religious institutions,1000: Residential buildings,rosewl,6/20/2007 8:21,37.54693583,-77.45173855
7000910,Visual Arts Center of Richmond,6145: Fine and performing arts education,2000: Commercial buildings and other specialized structures,rosewl,6/20/2007 8:16,37.54865797,-77.46387667
7000314,Central Station Post Office,4170: Postal services,2000: Commercial buildings and other specialized structures,rosewl,6/15/2007 19:20,37.54395296,-77.44054644
7000861,Grace and Holy Trinity Episcopal Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,6/15/2007 19:04,37.54684784,-77.45172326
7000904,Harry and Charles Thalhimer Tennis Center,"5300: Amusement, sports, or recreation establishment",6982: Tennis courts,rosewl,6/15/2007 16:46,37.54478601,-77.4535705
7000903,Cary Street Outdoor Basketball Courts,"5300: Amusement, sports, or recreation establishment",6981: Basketball courts,rosewl,6/15/2007 16:45,37.54420994,-77.45318759
7000547,Cary Street Gymnasium,6130: Colleges and Universities,3200: Indoor games facility,rosewl,6/15/2007 16:36,37.54432699,-77.45365669
7000899,West Main Street Parking Deck,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,6/15/2007 16:35,37.54559241,-77.45218805
7000898,VCU Community Police Office,6130: Colleges and Universities,,rosewl,6/15/2007 16:28,37.54508954,-77.45295912
7000897,T Edward Temple Building,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 16:24,37.54550349,-77.45343973
7000352,Oliver Hall / Physical Sciences,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 16:22,37.54564152,-77.45451171
7000896,Oliver Hall / Education,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 16:21,37.54518089,-77.45509722
7000552,Eugene and Lois Trani Center for Life Sciences,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 16:19,37.54472612,-77.45466173
7000902,Cary Street Field Support Facility,6130: Colleges and Universities,,rosewl,6/15/2007 15:58,37.54380816,-77.45593548
7000895,West Cary Street Parking Deck,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,6/15/2007 15:51,37.54433588,-77.45654364
7000901,6-8 N Harrison St,6130: Colleges and Universities,,rosewl,6/15/2007 15:47,37.54627668,-77.45542533
7000892,1315 Floyd Ave,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 15:33,37.54735854,-77.45733987
7000890,VCU Dance Center,6130: Colleges and Universities,4210: Grade school,rosewl,6/15/2007 15:27,37.54711161,-77.45689218
7000893,1314 W Main St,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 15:25,37.54650925,-77.45766943
7000894,1312 W Main St,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 15:22,37.54644296,-77.45760116
7000889,Oliver Hall / North,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 14:53,37.54603248,-77.45480431
7000553,School of Business Building,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 14:52,37.5467825,-77.45474494
7000663,University Student Commons,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 14:50,37.54655752,-77.45343071
7000828,817 W Broad St,6130: Colleges and Universities,2000: Commercial buildings and other specialized structures,rosewl,6/15/2007 14:42,37.55005866,-77.44971784
7000827,807-809 W Broad St,6130: Colleges and Universities,2000: Commercial buildings and other specialized structures,rosewl,6/15/2007 14:41,37.54993556,-77.4495091
7000884,VCU Meeting Center,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 14:31,37.54741943,-77.45513166
7000885,Education Annex,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 14:30,37.54773587,-77.45506718
7000886,VCU Music Center,6130: Colleges and Universities,"3500: Churches, synagogues, temples, mosques, etc",rosewl,6/15/2007 14:28,37.54828909,-77.45482338
7000887,Moseley Building,6130: Colleges and Universities,,rosewl,6/15/2007 14:28,37.548278,-77.45418256
7000882,102-106 N Linden St,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 14:01,37.54775274,-77.45416248
7000551,James Branch Cabell Library,4242: Libraries and archives,4300: Library building,rosewl,6/15/2007 13:57,37.5478946,-77.45343972
7000237,7th and Marshall Street Parking Deck,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,6/15/2007 13:56,37.54227322,-77.4347269
7000462,North Avenue Branch Library,4242: Libraries and archives,4300: Library building,rosewl,6/15/2007 13:53,37.570166,-77.43268337
7000290,Tompkins-McCaw Library,4242: Libraries and archives,4300: Library building,rosewl,6/15/2007 13:53,37.54131839,-77.4290881
7000295,The Library of Virginia,4242: Libraries and archives,4300: Library building,rosewl,6/15/2007 13:53,37.54129905,-77.43413269
7000536,Ginter Park Branch Library,4242: Libraries and archives,4300: Library building,rosewl,6/15/2007 13:53,37.59698914,-77.45410139
7000643,School of Engineering,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 13:48,37.54560043,-77.4500246
7000644,Gladding Residence Center,1320: Rooming and boarding,1320: Dormitories,rosewl,6/15/2007 13:47,37.54546494,-77.45097678
7000645,Shafer Court Dining Center,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 13:29,37.54792769,-77.45227131
7000881,Shafer Street Playhouse,"5110: Theater, dance, or music establishment",3110: Performance theater,rosewl,6/15/2007 13:25,37.54858749,-77.45259663
7000879,Founders Hall,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 13:18,37.54889302,-77.45225418
7000880,Ritter-Hickok House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 13:17,37.54864923,-77.45194889
7000872,WE Singleton Center for the Performing Arts,5100: Performing arts or supporting establishment,3110: Performance theater,rosewl,6/15/2007 12:54,37.54881831,-77.45449065
7000554,Hibbs Hall,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 12:51,37.54839383,-77.45341309
7000871,Pollak Building,6130: Colleges and Universities,4220: College or university facility,rosewl,6/15/2007 12:47,37.54942069,-77.45437969
7000876,Ginter House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:46,37.54909677,-77.45265911
7000873,Scott House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:45,37.54945583,-77.45321588
7000874,Anderson House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:45,37.54962356,-77.45348608
7000875,Stark House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:44,37.54971741,-77.45355213
7000870,Bowe House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:44,37.54977022,-77.45366659
7000868,Kearney House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:42,37.54987442,-77.45385086
7000867,Scherer Hall,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:41,37.54994373,-77.45395149
7000866,Raleigh Building,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:41,37.55007938,-77.45421536
7000864,Harvest Renewal Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,6/15/2007 12:27,37.54909948,-77.45180032
7000849,Bird House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:25,37.54899097,-77.45162701
7000850,Harrison House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:22,37.54889193,-77.45146497
7000852,Hunton House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:14,37.54868288,-77.45113018
7000853,Thurston House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:13,37.54861863,-77.45101677
7000854,White House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:12,37.54852859,-77.45086394
7000855,Williams House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:10,37.54842686,-77.45065043
7000857,Lindsey House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 12:03,37.54733193,-77.44888909
7000858,Human Resource Building,6130: Colleges and Universities,2100: Office or bank building,rosewl,6/15/2007 12:01,37.54748646,-77.44867471
7000862,Johnson Hall,1320: Rooming and boarding,1320: Dormitories,rosewl,6/15/2007 11:42,37.54809765,-77.4510045
7000856,Rhoads Hall,1320: Rooming and boarding,1320: Dormitories,rosewl,6/15/2007 11:05,37.54805729,-77.45000523
7000859,Brandt Hall,1320: Rooming and boarding,1320: Dormitories,rosewl,6/15/2007 11:03,37.54828838,-77.45028244
7000847,Lafayette Hall,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 10:54,37.54988844,-77.45172749
7000846,310 N Shafer St,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 10:53,37.54968347,-77.45192627
7000844,Stagg House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 10:46,37.54969562,-77.45286329
7000843,McAdams House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 10:46,37.54975744,-77.45292137
7000842,Millhiser House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 10:45,37.54982235,-77.45301475
7000841,Stokes House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 10:44,37.54986943,-77.45315262
7000840,Valentine House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 10:43,37.54992407,-77.45324192
7000839,Buford House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 10:41,37.54997855,-77.45332227
7000838,VCU Alumni House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/15/2007 10:40,37.55001552,-77.45340376
7000836,Meredith House and Carriage House,6130: Colleges and Universities,1000: Residential buildings,rosewl,6/14/2007 15:44,37.55066565,-77.45436963
7000373,Marine Raiders Museum,5210: Museum,1000: Residential buildings,rosewl,6/14/2007 15:37,37.55326391,-77.45642263
7000835,Lombardy Building,6130: Colleges and Universities,2000: Commercial buildings and other specialized structures,rosewl,6/14/2007 15:34,37.5538145,-77.45658036
7000834,Capital Garage Apartments,1320: Rooming and boarding,1320: Dormitories,rosewl,6/14/2007 15:26,37.55266094,-77.45417697
7000833,Bowe Street Parking Deck,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,6/14/2007 15:22,37.5542271,-77.45456251
7000555,Siegel Center,,3300: Sports stadium or arena,rosewl,6/14/2007 15:13,37.55268234,-77.45315305
7000829,Grace Street Theater,5100: Performing arts or supporting establishment,3100: Theater,rosewl,6/14/2007 15:00,37.55080543,-77.45254136
7000824,Facilities and Financial Service Building,6130: Colleges and Universities,2100: Office or bank building,rosewl,6/14/2007 14:50,37.54872318,-77.44904009
7000819,Ramz Hall,2000: General sales or services,2300: Office or store building with residence on top,rosewl,6/14/2007 14:49,37.55042433,-77.45033539
7000823,Technology Administration Building,6130: Colleges and Universities,2100: Office or bank building,rosewl,6/14/2007 14:48,37.54925744,-77.44848051
7000822,Broad and Belvidere Garage,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,6/14/2007 14:26,37.55002343,-77.4477675
7000662,Broad and Belvidere Apartments,1320: Rooming and boarding,5200: Automobile parking facilities,rosewl,6/14/2007 14:23,37.54923463,-77.44751502
7000821,Ackell Residence Center,1320: Rooming and boarding,1320: Dormitories,rosewl,6/14/2007 14:19,37.55167244,-77.45159048
7000816,Imperial Plaza III,1200: Housing services for the elderly,1200: Multifamily structures,rosewl,6/14/2007 13:44,37.58822012,-77.46646893
7000815,Imperial Plaza IV,1200: Housing services for the elderly,1200: Multifamily structures,rosewl,6/14/2007 13:43,37.58907317,-77.46708095
7000817,Imperial Plaza I,1200: Housing services for the elderly,1200: Multifamily structures,rosewl,6/14/2007 13:42,37.5879738,-77.46572242
7000685,William Byrd Apartments,1200: Housing services for the elderly,"1330: Hotels, motels, and tourist courts",rosewl,6/14/2007 12:45,37.55993082,-77.46655965
7000813,James Madison Building,6200: Public administration,2100: Office or bank building,rosewl,6/14/2007 11:17,37.5371696,-77.43180971
7000809,One Capitol Square,,2100: Office or bank building,rosewl,6/14/2007 10:25,37.53843757,-77.43639165
7000125,James Monroe Building,6200: Public administration,2100: Office or bank building,rosewl,6/14/2007 10:15,37.53673081,-77.43008723
7000559,Saint James's Episcopal Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,6/13/2007 15:30,37.55146796,-77.45650369
7000267,Saint Paul's Episcopal Church,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,6/13/2007 15:30,37.54001123,-77.43511344
7000217,United States Courthouse Annex,6220: Judicial functions,2100: Office or bank building,rosewl,6/13/2007 14:39,37.53738258,-77.43394553
7000202,14th and Main Street Parking Deck,"4130: Road, ground passenger, and transit transportation",5200: Automobile parking facilities,rosewl,6/13/2007 14:37,37.53556961,-77.43099212
7000322,Willow Oaks Club House,"5370: Fitness, recreational sports, gym, or athletic club",3800: Other community structures,rosewl,6/13/2007 13:48,37.53737795,-77.50822647
7000805,Wilton House Museum,5210: Museum,1000: Residential buildings,rosewl,6/13/2007 12:53,37.5625623,-77.51973295
7000692,Canal Walk Plaza,5500: Natural and other recreational parks,,rosewl,6/13/2007 12:26,37.53307695,-77.43330576
7000802,Joel House,6600: Religious institutions,1000: Residential buildings,rosewl,6/13/2007 12:05,37.55113646,-77.45591518
7000803,Gumenick Chapel and Religious School,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,6/13/2007 12:05,37.55101756,-77.45573427
7000560,Beth Ahabah Synagogue,6600: Religious institutions,"3500: Churches, synagogues, temples, mosques, etc",rosewl,6/13/2007 12:03,37.55089249,-77.45550819
7000804,Beth Ahabah Office,6600: Religious institutions,1000: Residential buildings,rosewl,6/13/2007 12:01,37.55073856,-77.45531506
7000561,Beth Ahabah Museum and Archives,5210: Museum,1000: Residential buildings,rosewl,6/13/2007 12:00,37.55068764,-77.45523441
7000293,Carpenter Center,5100: Performing arts or supporting establishment,3110: Performance theater,rosewl,6/13/2007 11:16,37.5415728,-77.43711151
7000506,DABNEY CENTER INDUSTRIAL PARK,,,rosewl,6/13/2007 10:55,37.58107176,-77.48070937
7000799,Westhampton Post Office,4170: Postal services,,rosewl,6/13/2007 10:28,37.5782024,-77.51097503
7000493,University of Richmond Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,6/13/2007 10:25,37.57387489,-77.53839873
7000038,Forest Hill Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,6/13/2007 10:15,37.51514797,-77.52389188
7000156,Southside Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,6/13/2007 10:04,37.48821716,-77.46463387
7000398,Stewart Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,6/13/2007 9:59,37.55774616,-77.48670116
7000474,Northside Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,6/13/2007 9:57,37.57178619,-77.43286453
7000384,Saunders Station Post Office,4170: Postal services,,rosewl,6/13/2007 9:54,37.55470728,-77.45759347
7000411,Richmond Main Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,6/13/2007 9:53,37.5605162,-77.44675818
7000204,East End Post Office,4170: Postal services,2700: Warehouse or storage facility,rosewl,6/13/2007 9:42,37.53307788,-77.41761721
7000271,Capitol Post Office,4170: Postal services,2100: Office or bank building,rosewl,6/13/2007 9:12,37.53934203,-77.43779336
